dataset,mode,variant,ranks,threads,total_workers,repeat,pr_time_s,total_time_s,comm_time_s,comm_fraction,dangling_reduce_s,diff_reduce_s,allgatherv_s,update_time_s,iterations,max_error,status,work_nodes_min,work_nodes_avg,work_nodes_max,work_inedges_min,work_inedges_avg,work_inedges_max,work_imbalance,thread_inedges_min,thread_inedges_avg,thread_inedges_max,thread_imbalance,thread_workers
skewed_100k_1m,directed,inv_dynamic,1,4,4,7,0.011921000,0.173725000,0.001288000,0.108044627,0.000003000,0.000006000,0.001279000,0.009652000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,229364,250000.00,285592,1.142368,4
skewed_100k_1m,directed,inv_dynamic,1,4,4,8,0.014232000,0.173826000,0.001338000,0.094013491,0.000006000,0.000005000,0.001326000,0.011931000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232183,250000.00,278381,1.113524,4
skewed_100k_1m,directed,inv_dynamic,1,4,4,9,0.011305000,0.177556000,0.001260000,0.111455108,0.000003000,0.000005000,0.001252000,0.009090000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,177870,250000.00,314039,1.256156,4
skewed_100k_1m,directed,inv_dynamic,1,4,4,10,0.013076000,0.173395000,0.001346000,0.102936678,0.000003000,0.000005000,0.001338000,0.010610000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,231132,250000.00,281549,1.126196,4
skewed_100k_1m,directed,inv_dynamic,1,8,8,1,0.007344000,0.157079000,0.001382000,0.188180828,0.000003000,0.000003000,0.001375000,0.005396000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,110330,125000.00,158275,1.266200,8
skewed_100k_1m,directed,inv_dynamic,1,8,8,2,0.007207000,0.167056000,0.001390000,0.192868045,0.000003000,0.000003000,0.001384000,0.005263000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,117345,125000.00,143582,1.148656,8
skewed_100k_1m,directed,inv_dynamic,1,8,8,3,0.007888000,0.171432000,0.001682000,0.213235294,0.000003000,0.000004000,0.001675000,0.005654000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,114765,125000.00,137142,1.097136,8
skewed_100k_1m,directed,inv_dynamic,1,8,8,4,0.007791000,0.160369000,0.001413000,0.181363111,0.000003000,0.000004000,0.001406000,0.005750000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,84382,125000.00,168416,1.347328,8
skewed_100k_1m,directed,inv_dynamic,1,8,8,5,0.007120000,0.161332000,0.001420000,0.199438202,0.000003000,0.000004000,0.001413000,0.005140000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,97615,125000.00,157339,1.258712,8
skewed_100k_1m,directed,inv_dynamic,1,8,8,6,0.007017000,0.161753000,0.001363000,0.194242554,0.000003000,0.000004000,0.001355000,0.005087000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,106880,125000.00,160251,1.282008,8
skewed_100k_1m,directed,inv_dynamic,1,8,8,7,0.007051000,0.158314000,0.001352000,0.191745852,0.000003000,0.000003000,0.001346000,0.005112000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,106131,125000.00,155227,1.241816,8
skewed_100k_1m,directed,inv_dynamic,1,8,8,8,0.007610000,0.153241000,0.001755000,0.230617608,0.000003000,0.000004000,0.001749000,0.005281000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,108183,125000.00,154703,1.237624,8
skewed_100k_1m,directed,inv_dynamic,1,8,8,9,0.007059000,0.153018000,0.001399000,0.198186712,0.000002000,0.000003000,0.001394000,0.005105000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,105643,125000.00,155780,1.246240,8
skewed_100k_1m,directed,inv_dynamic,1,8,8,10,0.007224000,0.165128000,0.001484000,0.205426357,0.000003000,0.000004000,0.001477000,0.005142000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,103607,125000.00,161824,1.294592,8
skewed_100k_1m,directed,inv_dynamic,1,16,16,1,0.004912000,0.166766000,0.001472000,0.299674267,0.000003000,0.000003000,0.001466000,0.003063000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,49974,62500.00,81049,1.296784,16
skewed_100k_1m,directed,inv_dynamic,1,16,16,2,0.004802000,0.162201000,0.001435000,0.298833819,0.000003000,0.000002000,0.001430000,0.002984000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,49167,62500.00,80833,1.293328,16
skewed_100k_1m,directed,inv_dynamic,1,16,16,3,0.004679000,0.156898000,0.001436000,0.306903184,0.000002000,0.000002000,0.001432000,0.002881000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,43950,62500.00,76796,1.228736,16
skewed_100k_1m,directed,inv_dynamic,1,16,16,4,0.004788000,0.165687000,0.001432000,0.299081036,0.000003000,0.000002000,0.001427000,0.003000000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,46497,62500.00,80527,1.288432,16
skewed_100k_1m,directed,inv_dynamic,1,16,16,5,0.004753000,0.156711000,0.001539000,0.323795498,0.000003000,0.000002000,0.001534000,0.002873000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,47411,62500.00,76823,1.229168,16
skewed_100k_1m,directed,inv_dynamic,1,16,16,6,0.005244000,0.207075000,0.001671000,0.318649886,0.000006000,0.000005000,0.001660000,0.003145000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,47968,62500.00,74180,1.186880,16
skewed_100k_1m,directed,inv_dynamic,1,16,16,7,0.005539000,0.214252000,0.001926000,0.347716194,0.000004000,0.000004000,0.001917000,0.003118000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,44898,62500.00,73627,1.178032,16
skewed_100k_1m,directed,inv_dynamic,1,16,16,8,0.005788000,0.215358000,0.001756000,0.303386317,0.000003000,0.000003000,0.001749000,0.003588000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,46564,62500.00,78263,1.252208,16
skewed_100k_1m,directed,inv_dynamic,1,16,16,9,0.005688000,0.212301000,0.001855000,0.326125176,0.000004000,0.000004000,0.001847000,0.003386000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,45508,62500.00,78441,1.255056,16
skewed_100k_1m,directed,inv_dynamic,1,16,16,10,0.005657000,0.222523000,0.002087000,0.368923458,0.000004000,0.000004000,0.002079000,0.003131000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,45286,62500.00,75380,1.206080,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,1,0.007319000,0.226928000,0.005167000,0.705970761,0.000273000,0.002936000,0.002163000,0.004544000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,16028,62500.00,124622,1.993952,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,2,0.007218000,0.226576000,0.005246000,0.726794126,0.000278000,0.002977000,0.002191000,0.004561000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,15881,62500.00,134264,2.148224,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,3,0.006903000,0.231415000,0.004759000,0.689410401,0.000197000,0.002630000,0.002061000,0.004243000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,15761,62500.00,141791,2.268656,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,4,0.007211000,0.237195000,0.005252000,0.728331715,0.000238000,0.003017000,0.002164000,0.004609000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,16357,62500.00,149578,2.393248,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,5,0.007047000,0.229717000,0.005088000,0.722009366,0.000234000,0.002877000,0.002160000,0.004455000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,16518,62500.00,149767,2.396272,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,6,0.006759000,0.175551000,0.004625000,0.684272821,0.000096000,0.002693000,0.001900000,0.004462000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,16109,62500.00,117158,1.874528,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,7,0.007295000,0.218350000,0.005358000,0.734475668,0.000276000,0.003157000,0.002132000,0.004727000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,16541,62500.00,134482,2.151712,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,8,0.008382000,0.231795000,0.005849000,0.697804820,0.000268000,0.003384000,0.002391000,0.005300000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,16483,62500.00,141698,2.267168,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,9,0.007769000,0.222199000,0.005533000,0.712189471,0.000167000,0.003245000,0.002194000,0.005087000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,16452,62500.00,153293,2.452688,16
skewed_100k_1m,directed,inv_dynamic,2,8,16,10,0.007235000,0.227008000,0.005285000,0.730476849,0.000280000,0.003049000,0.002174000,0.004618000,20,0.000000e+00,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,15993,62500.00,133174,2.130784,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,1,0.011041000,0.188365000,0.009344000,0.846300154,0.000433000,0.004513000,0.004645000,0.005878000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,14984,62500.00,210755,3.372080,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,2,0.012218000,0.237040000,0.010194000,0.834342773,0.000583000,0.005837000,0.004263000,0.007454000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15086,62500.00,231526,3.704416,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,3,0.010819000,0.242356000,0.009061000,0.837508088,0.000403000,0.005762000,0.003269000,0.007152000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15689,62500.00,253196,4.051136,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,4,0.010043000,0.221470000,0.008380000,0.834412028,0.000465000,0.005104000,0.003246000,0.006431000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15606,62500.00,223319,3.573104,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,5,0.011444000,0.242660000,0.009737000,0.850838868,0.000327000,0.005573000,0.004124000,0.006927000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,14447,62500.00,261403,4.182448,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,6,0.011779000,0.237494000,0.009827000,0.834281348,0.000449000,0.006328000,0.003469000,0.007897000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15671,62500.00,258937,4.142992,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,7,0.009359000,0.184801000,0.007634000,0.815685436,0.000551000,0.004486000,0.003035000,0.005865000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15714,62500.00,224197,3.587152,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,8,0.011695000,0.244925000,0.009958000,0.851474989,0.000664000,0.006127000,0.003754000,0.007499000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15501,62500.00,318897,5.102352,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,9,0.012132000,0.239406000,0.010409000,0.857978899,0.000440000,0.006763000,0.003526000,0.008126000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15122,62500.00,294198,4.707168,16
skewed_100k_1m,directed,inv_dynamic,4,4,16,10,0.011977000,0.225665000,0.010262000,0.856808884,0.000630000,0.006509000,0.003680000,0.007857000,20,0.000000e+00,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15733,62500.00,258789,4.140624,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,1,0.022812000,0.247407000,0.021103000,0.925083289,0.000799000,0.016466000,0.004557000,0.017783000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13713,62500.00,474382,7.590112,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,2,0.014876000,0.178900000,0.013302000,0.894191987,0.000569000,0.008580000,0.004565000,0.009815000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,14833,62500.00,399689,6.395024,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,3,0.015106000,0.185034000,0.013552000,0.897126969,0.000432000,0.009333000,0.003998000,0.010542000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13791,62500.00,414619,6.633904,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,4,0.015611000,0.179326000,0.013953000,0.893792838,0.000422000,0.009347000,0.004481000,0.010675000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,14218,62500.00,402827,6.445232,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,5,0.015019000,0.184883000,0.013421000,0.893601438,0.000431000,0.009113000,0.004173000,0.010390000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,14071,62500.00,401152,6.418432,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,6,0.015017000,0.184406000,0.013461000,0.896384098,0.000599000,0.009184000,0.003945000,0.010398000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13709,62500.00,430128,6.882048,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,7,0.016058000,0.189023000,0.014423000,0.898181592,0.000471000,0.010316000,0.003993000,0.011571000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,14167,62500.00,398086,6.369376,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,8,0.065509000,0.227051000,0.063613000,0.971057412,0.004767000,0.055337000,0.004007000,0.056627000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13702,62500.00,386314,6.181024,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,9,0.018154000,0.193795000,0.016560000,0.912195659,0.000380000,0.012185000,0.004268000,0.013426000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13852,62500.00,527074,8.433184,16
skewed_100k_1m,directed,inv_dynamic,8,2,16,10,0.020104000,0.184289000,0.018401000,0.915290489,0.000521000,0.013727000,0.004472000,0.015086000,20,0.000000e+00,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13688,62500.00,479519,7.672304,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,1,0.022531000,0.194490000,0.021334000,0.946873197,0.000782000,0.016037000,0.005136000,0.016904000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,2,0.022495000,0.194754000,0.021395000,0.951100244,0.000620000,0.016464000,0.004740000,0.017283000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,3,0.051361000,0.269108000,0.050191000,0.977220070,0.000535000,0.045098000,0.007367000,0.043313000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,4,0.050687000,0.283408000,0.049485000,0.976285833,0.000662000,0.044004000,0.005284000,0.044843000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,5,0.049801000,0.286207000,0.048649000,0.976867934,0.000638000,0.043003000,0.005423000,0.043770000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,6,0.048451000,0.278997000,0.047319000,0.976636189,0.000617000,0.042449000,0.004529000,0.043219000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,7,0.050744000,0.284599000,0.049565000,0.976765726,0.000668000,0.044251000,0.004945000,0.045037000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,8,0.026778000,0.201952000,0.025543000,0.953880051,0.000726000,0.020132000,0.008610000,0.017642000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,9,0.051230000,0.282371000,0.050099000,0.977923092,0.000681000,0.043923000,0.005966000,0.044698000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,16,1,16,10,0.049076000,0.279263000,0.047954000,0.977137501,0.000538000,0.043234000,0.004478000,0.044000000,20,0.000000e+00,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
